session;session_start_text;session_end_text;clickouts;booking
20170503000635;13:39:08;13:41:45;3;0
20170503000636;21:42:39;21:44:10;2;0
20170503000637;02:52:21;02:55:33;3;0
20170503000638;15:29:21;15:33:05;4;0
20170503000639;23:05:14;23:07:47;2;0
20170503000640;05:25:29;05:27:59;3;0
20170503000641;01:04:22;01:07:30;0;0
20170503000642;11:02:46;11:05:46;2;0
20170503000643;23:00:22;23:04:42;1;0
20170503000644;01:42:26;01:44:24;2;0
20170503000645;08:46:36;08:48:17;1;0
20170503000646;01:08:25;01:12:05;1;0
20170503000647;05:42:11;05:45:51;1;0
20170503000648;13:33:16;13:37:10;2;0
20170503000649;15:10:45;15:13:34;2;1
20170503000650;01:00:59;01:05:55;3;0
20170503000651;14:17:29;14:23:47;2;0
20170503000652;17:58:31;18:01:17;4;0
20170503000653;18:03:03;18:06:26;4;1
20170503000654;22:46:06;22:49:42;3;0
20170503000655;04:19:41;04:23:20;2;1
20170503000656;16:56:59;16:57:44;4;0
20170503000657;18:07:34;18:11:03;2;0
20170503000658;15:58:08;16:01:27;3;0
20170503000659;15:38:37;15:42:59;3;0
20170503000660;04:44:51;04:48:06;2;0
20170503000661;14:57:26;15:01:01;3;0
20170503000662;08:34:36;08:36:30;2;0
20170503000663;18:28:13;18:30:56;4;0
20170503000664;21:59:25;22:00:53;3;0
20170503000665;20:03:58;20:08:27;2;0
20170503000666;10:13:55;10:17:42;1;0
20170503000667;07:35:40;07:38:35;3;0
20170503000668;23:21:49;23:25:08;1;0
20170503000669;05:02:46;05:04:33;2;0
20170503000670;06:10:11;06:13:28;1;0
20170503000671;05:53:51;05:57:34;2;0
20170503000672;14:45:21;14:48:43;2;0
20170503000673;16:43:37;16:45:50;2;0
20170503000674;14:42:27;14:46:45;2;0
20170503000675;22:03:06;22:07:43;2;0
20170503000676;10:16:06;10:20:24;3;0
20170503000677;02:47:06;02:50:34;1;0
20170503000678;15:11:43;15:15:23;2;0
20170503000679;23:00:43;23:02:58;1;0
20170503000680;11:32:44;11:36:52;3;0
20170503000681;13:30:31;13:33:21;2;0
20170503000682;05:29:27;05:33:06;3;0
20170503000683;09:29:02;09:34:18;3;0
20170503000684;06:02:56;06:06:44;3;0
20170503000685;07:59:31;08:03:57;2;0
20170503000686;00:52:35;00:54:35;3;0
20170503000687;04:36:07;04:39:04;0;0
20170503000688;18:05:22;18:08:18;1;0
20170503000689;05:04:35;05:05:53;3;0
20170503000690;00:43:00;00:46:38;3;0
20170503000691;16:28:45;16:32:29;4;1
20170503000692;22:33:00;22:36:36;3;0
20170503000693;15:39:19;15:41:57;2;0
20170503000694;11:41:37;11:44:12;1;0
20170503000695;20:40:56;20:43:06;0;0
20170503000696;08:14:04;08:17:08;4;0
20170503000697;06:37:52;06:41:06;4;0
20170503000698;21:23:06;21:25:13;3;0
20170503000699;01:42:52;01:46:08;2;0
20170503000700;07:29:54;07:33:15;3;0
20170503000701;02:12:36;02:15:17;2;0
20170503000702;15:24:40;15:28:04;2;0
20170503000703;13:06:10;13:10:38;2;0
20170503000704;15:34:43;15:37:43;3;0
20170503000705;14:50:45;14:54:11;1;0
20170503000706;08:39:27;08:42:04;2;0
20170503000707;11:14:24;11:15:34;3;0
20170503000708;15:01:17;15:03:21;3;0
20170503000709;15:14:05;15:18:21;1;0
20170503000710;23:16:10;23:20:19;0;0
20170503000711;19:02:53;19:04:52;3;0
20170503000712;16:33:57;16:36:36;4;0
20170503000713;05:16:23;05:19:22;2;0
20170503000714;23:22:22;23:27:13;2;0
20170503000715;01:29:15;01:32:46;3;0
20170503000716;07:25:57;07:28:25;2;1
20170503000717;22:32:36;22:35:51;3;0
20170503000718;04:11:08;04:11:42;3;0
20170503000719;11:09:05;11:12:07;4;0
20170503000720;07:01:53;07:03:17;2;0
20170503000721;18:51:17;18:52:34;2;0
20170503000722;16:25:18;16:29:44;1;0
20170503000723;15:10:57;15:15:40;4;0
20170503000724;13:36:56;13:40:11;1;0
20170503000725;02:42:23;02:45:52;2;1
20170503000726;23:59:00;00:01:23;0;0
20170503000727;18:31:30;18:34:52;3;0
20170503000728;11:45:00;11:47:27;0;0
20170503000729;02:22:06;02:25:03;4;0
20170503000730;00:24:36;00:28:50;3;0
20170503000731;22:36:58;22:38:32;2;0
20170503000732;19:53:25;19:54:07;0;0
20170503000733;05:54:23;05:57:08;4;0
20170503000734;07:50:43;07:53:29;4;0
20170503000735;18:24:50;18:27:53;2;1
20170503000736;14:06:19;14:10:26;2;0
20170503000737;17:59:34;18:04:06;5;0
20170503000738;20:40:43;20:43:07;1;0
20170503000739;18:02:43;18:07:33;4;1
20170503000740;09:58:40;10:01:53;4;0
20170503000741;07:26:01;07:27:27;3;0
20170503000742;06:06:38;06:11:47;1;0
20170503000743;23:57:00;00:02:24;2;0
20170503000744;23:36:10;23:40:43;2;1
20170503000745;06:01:34;06:04:38;1;0
20170503000746;22:09:39;22:12:33;3;1
20170503000747;00:31:36;00:35:30;4;0
20170503000748;03:43:11;03:46:29;2;0
20170503000749;00:51:22;00:52:33;1;0
20170503000750;04:06:36;04:08:46;3;0
20170503000751;14:16:21;14:17:54;4;0
20170503000752;06:00:59;06:02:12;5;0
20170503000753;23:01:42;23:04:34;1;0
20170503000754;05:27:31;05:30:17;2;0
20170503000755;11:36:57;11:40:11;4;0
20170503000756;00:18:16;00:20:14;3;0
20170503000757;06:42:38;06:46:36;2;0
20170503000758;05:39:44;05:44:49;2;0
20170503000759;15:26:40;15:31:17;1;1
20170503000760;22:17:54;22:19:18;3;0
20170503000761;08:23:15;08:25:57;2;0
20170503000762;20:29:06;20:31:34;4;0
20170503000763;10:00:16;10:02:12;5;0
20170503000764;14:46:06;14:48:01;3;0
20170503000765;06:25:52;06:28:51;4;0
20170503000766;10:59:21;11:02:33;1;0
20170503000767;20:25:23;20:28:11;2;0
20170503000768;15:34:47;15:38:30;3;0
20170503000769;15:31:46;15:34:52;3;0
20170503000770;04:31:30;04:35:00;3;0
20170503000771;21:47:14;21:50:14;4;0
20170503000772;06:35:52;06:39:50;3;0
20170503000773;11:08:59;11:11:21;1;0
20170503000774;05:35:47;05:40:44;2;0
20170503000775;18:19:44;18:23:09;4;0
20170503000776;03:55:16;03:57:54;3;0
20170503000777;18:55:40;18:57:01;3;0
20170503000778;01:28:29;01:33:31;4;0
20170503000779;03:13:25;03:16:51;3;0
20170503000780;04:22:48;04:24:37;2;1
20170503000781;23:46:41;23:49:18;2;0
20170503000782;01:06:29;01:10:09;3;0
20170503000783;14:30:50;14:34:04;4;0
20170503000784;05:47:33;05:50:11;2;0
20170503000785;09:42:07;09:44:51;1;0
20170503000786;11:45:59;11:50:49;2;0
20170503000787;21:12:06;21:16:32;1;0
20170503000788;04:52:13;04:55:21;2;0
20170503000789;09:02:54;09:06:59;3;0
20170503000790;02:44:44;02:48:31;4;0
20170503000791;13:17:25;13:19:57;4;0
20170503000792;18:44:03;18:47:15;1;0
20170503000793;09:16:44;09:21:12;2;0
20170503000794;21:53:46;21:56:58;2;0
20170503000795;08:03:11;08:07:32;2;0
20170503000796;16:55:41;16:58:56;0;1
20170503000797;16:18:32;16:22:11;3;0
20170503000798;12:12:37;12:15:02;2;0
20170503000799;17:14:45;17:18:06;3;0
20170503000800;19:20:01;19:24:06;1;0
20170503000801;07:32:24;07:35:58;3;0
20170503000802;20:52:21;20:55:29;2;0
20170503000803;08:54:57;08:56:40;2;0
20170503000804;07:24:34;07:27:05;2;0
20170503000805;13:52:45;13:55:08;0;0
20170503000806;21:46:07;21:50:12;1;0
20170503000807;10:29:45;10:34:15;2;0
20170503000808;19:57:34;19:59:34;3;0
20170503000809;09:01:44;09:06:19;4;0
20170503000810;04:06:20;04:08:54;3;0
20170503000811;01:41:40;01:43:51;4;0
20170503000812;14:26:14;14:30:15;2;0
20170503000813;17:10:20;17:13:38;3;0
20170503000814;01:04:16;01:08:01;2;0
20170503000815;14:36:02;14:39:43;4;0
20170503000816;09:33:23;09:35:05;2;0
20170503000817;11:21:48;11:26:24;5;0
20170503000818;19:18:34;19:20:09;4;0
20170503000819;01:49:59;01:52:45;3;0
20170503000820;03:37:53;03:40:02;4;0
20170503000821;15:33:54;15:36:57;3;1
20170503000822;21:33:42;21:36:02;1;0
20170503000823;20:40:32;20:43:00;1;0
20170503000824;14:40:46;14:43:05;2;0
20170503000825;12:31:37;12:33:52;4;0
20170503000826;04:30:28;04:34:00;2;0
20170503000827;03:40:06;03:41:41;2;0
20170503000828;10:42:11;10:46:48;4;0
20170503000829;04:09:58;04:11:00;3;0
20170503000830;09:01:09;09:04:10;3;0
20170503000831;12:04:57;12:07:14;4;0
20170503000832;02:37:57;02:39:39;3;0
20170503000833;17:34:24;17:37:33;4;1
20170503000834;13:35:11;13:37:52;1;0
20170503000835;03:05:29;03:09:11;2;0
20170503000836;19:46:27;19:48:22;3;0
20170503000837;08:37:03;08:38:59;4;0
20170503000838;21:59:28;22:03:44;2;0
20170503000839;14:07:09;14:08:10;1;0
20170503000840;16:43:21;16:43:40;3;0
20170503000841;04:38:07;04:40:56;2;0
20170503000842;22:02:54;22:06:07;2;0
20170503000843;17:55:31;17:59:06;3;0
20170503000844;12:01:15;12:05:18;1;0
20170503000845;18:04:50;18:06:43;3;0
20170503000846;13:38:08;13:42:05;1;0
20170503000847;10:27:58;10:31:27;2;0
20170503000848;05:21:46;05:24:08;1;1
20170503000849;18:59:00;19:02:01;4;0
20170503000850;01:23:03;01:25:21;3;0
20170503000851;08:58:29;09:02:06;3;0
20170503000852;21:03:16;21:06:30;3;0
20170503000853;08:56:53;09:01:08;1;1
20170503000854;16:00:13;16:03:01;3;0
20170503000855;10:25:09;10:27:47;1;0
20170503000856;20:58:25;21:00:41;4;0
20170503000857;06:47:47;06:48:49;2;0
20170503000858;16:00:03;16:03:17;3;0
20170503000859;19:52:56;19:56:18;1;0
20170503000860;23:57:23;23:59:16;3;1
20170503000861;02:42:01;02:43:44;2;0
20170503000862;21:04:37;21:07:35;4;0
20170503000863;10:00:17;10:05:09;2;0
20170503000864;15:30:16;15:34:08;2;0
20170503000865;03:57:26;03:59:33;4;0
20170503000866;13:52:26;13:55:08;3;0
20170503000867;14:00:12;14:02:25;3;0
20170503000868;07:23:04;07:26:35;3;0
20170503000869;04:24:12;04:26:26;4;0
20170503000870;22:57:27;22:58:37;1;0
20170503000871;03:27:37;03:30:56;3;0
20170503000872;15:34:52;15:38:06;1;0
20170503000873;20:48:39;20:51:57;2;0
20170503000874;08:03:55;08:06:06;2;0
20170503000875;11:31:20;11:34:55;3;0
20170503000876;05:58:36;06:00:22;0;1
20170503000877;11:07:03;11:10:58;2;0
20170503000878;16:07:22;16:10:23;2;0
20170503000879;08:41:51;08:42:59;2;0
20170503000880;11:50:44;11:54:49;2;0
20170503000881;10:09:03;10:11:37;3;0
20170503000882;09:28:56;09:30:03;3;0
20170503000883;21:31:36;21:36:17;2;0
20170503000884;09:12:22;09:14:26;3;1
20170503000885;23:17:27;23:18:27;3;0
20170503000886;16:17:19;16:19:14;5;0
20170503000887;21:46:17;21:49:12;2;0
20170503000888;15:15:07;15:18:43;0;0
20170503000889;14:42:34;14:44:56;2;0
20170503000890;21:09:59;21:12:33;2;0
20170503000891;14:07:25;14:10:18;1;0
20170503000892;02:18:16;02:21:51;3;0
20170503000893;19:37:00;19:40:03;4;0
20170503000894;14:44:43;14:47:12;4;0
20170503000895;16:10:28;16:13:27;2;0
20170503000896;19:54:26;19:57:33;2;0
20170503000897;00:57:59;01:02:31;2;0
20170503000898;14:42:48;14:45:36;3;0
20170503000899;11:49:50;11:52:21;2;0
20170503000900;01:32:46;01:35:54;1;0
20170503000901;17:12:59;17:14:23;2;0
20170503000902;17:58:38;18:00:27;5;0
20170503000903;21:09:44;21:13:57;1;0
20170503000904;09:40:43;09:44:15;2;0
20170503000905;23:17:09;23:21:40;2;0
20170503000906;02:06:41;02:09:48;2;0
20170503000907;17:22:01;17:25:49;2;0
20170503000908;08:52:26;08:56:50;2;0
20170503000909;06:14:11;06:15:33;2;1
20170503000910;00:12:33;00:15:48;2;0
20170503000911;09:17:16;09:20:45;2;0
20170503000912;11:00:01;11:02:44;3;1
20170503000913;03:36:23;03:39:05;2;0
20170503000914;14:35:47;14:38:28;4;0
20170503000915;11:13:49;11:17:01;2;0
20170503000916;10:52:13;10:53:38;2;0
20170503000917;21:07:59;21:10:28;2;0
20170503000918;13:08:46;13:10:51;2;1
20170503000919;20:45:19;20:48:20;3;0
20170503000920;04:45:53;04:49:23;2;0
20170503000921;02:09:39;02:12:48;3;0
20170503000922;07:51:58;07:54:48;3;0
20170503000923;04:05:57;04:11:33;1;0
20170503000924;15:53:04;15:55:14;3;1
20170503000925;00:09:41;00:12:50;3;0
20170503000926;06:24:28;06:27:14;2;0
20170503000927;20:18:18;20:20:26;2;0
20170503000928;00:10:05;00:15:51;2;0
20170503000929;09:27:46;09:30:42;4;0
20170503000930;17:43:47;17:47:55;2;0
20170503000931;06:21:38;06:23:22;3;0
20170503000932;06:38:20;06:40:26;3;0
20170503000933;22:11:47;22:13:40;4;0
20170503000934;00:11:13;00:15:01;3;0
20170503000935;20:44:37;20:48:43;2;0
20170503000936;14:36:36;14:38:37;2;0
20170503000937;16:47:55;16:50:05;2;0
20170503000938;18:09:00;18:12:32;2;0
20170503000939;14:23:07;14:25:22;2;0
20170503000940;15:54:55;15:58:33;3;0
20170503000941;23:00:04;23:05:09;4;0
20170503000942;23:07:32;23:09:16;2;0
20170503000943;22:32:58;22:36:22;2;1
20170503000944;13:50:06;13:54:04;1;0
20170503000945;18:41:42;18:44:43;2;0
20170503000946;07:02:28;07:07:14;1;0
20170503000947;16:01:58;16:04:58;1;0
20170503000948;01:23:17;01:26:01;4;0
20170503000949;02:57:37;02:59:48;2;0
20170503000950;14:16:54;14:20:58;2;0
20170503000951;13:21:31;13:24:23;5;0
20170503000952;12:36:53;12:40:41;3;0
20170503000953;02:26:14;02:30:40;3;0
20170503000954;08:43:48;08:48:29;2;0
20170503000955;08:11:53;08:12:13;0;0
20170503000956;06:33:17;06:37:28;2;0
20170503000957;23:12:49;23:16:17;3;0
20170503000958;04:16:43;04:19:49;3;0
20170503000959;14:13:45;14:16:53;3;0
20170503000960;18:26:15;18:29:39;3;0
20170503000961;22:04:56;22:07:39;3;0
20170503000962;22:11:58;22:15:25;1;0
20170503000963;01:43:54;01:46:49;4;0
20170503000964;02:43:09;02:45:20;3;0
20170503000965;06:23:37;06:24:47;2;0
20170503000966;03:42:47;03:47:06;4;0
20170503000967;14:17:47;14:20:42;3;0
20170503000968;18:10:00;18:13:04;4;0
20170503000969;16:20:37;16:23:17;3;0
20170503000970;01:46:39;01:49:15;2;0
20170503000971;09:58:51;10:02:49;5;0
20170503000972;12:37:32;12:38:49;3;0
20170503000973;19:04:00;19:08:22;1;0
20170503000974;15:17:22;15:21:38;2;0
20170503000975;18:04:09;18:07:30;3;0
20170503000976;07:23:45;07:27:05;4;1
20170503000977;18:44:04;18:48:10;3;0
20170503000978;20:20:00;20:21:41;3;0
20170503000979;15:16:38;15:20:22;0;0
20170503000980;10:43:54;10:45:41;2;0
20170503000981;01:51:23;01:54:15;2;0
20170503000982;09:08:52;09:10:53;4;1
20170503000983;10:21:00;10:23:19;4;0
20170503000984;00:32:05;00:34:19;2;0
20170503000985;23:24:38;23:26:10;2;0
20170503000986;23:26:03;23:30:47;2;0
20170503000987;23:23:27;23:25:23;3;0
20170503000988;21:14:19;21:17:14;4;1
20170503000989;20:36:56;20:39:16;3;0
20170503000990;04:00:47;04:03:05;2;0
20170503000991;12:50:14;12:53:25;2;0
20170503000992;05:29:55;05:33:28;3;0
20170503000993;05:19:18;05:21:41;4;0
20170503000994;12:37:25;12:41:17;3;0
20170503000995;04:04:46;04:09:10;2;0
20170503000996;04:43:02;04:45:50;2;0
20170503000997;07:26:44;07:31:30;3;0
20170503000998;15:32:10;15:36:11;2;0
20170503000999;20:27:33;20:31:25;2;0
20170503001000;10:33:16;10:37:41;2;0
20170503001001;09:27:43;09:32:41;1;0
20170503001002;01:03:53;01:07:08;2;0
20170503001003;05:22:41;05:26:23;3;0
20170503001004;17:10:46;17:12:55;2;0
20170503001005;17:40:06;17:43:16;3;0
20170503001006;01:33:00;01:36:53;2;0
20170503001007;05:39:46;05:40:53;3;0
20170503001008;09:42:46;09:44:29;2;0
20170503001009;03:28:16;03:31:46;3;0
20170503001010;08:14:35;08:16:21;2;0
20170503001011;03:04:12;03:07:41;3;0
20170503001012;16:45:31;16:47:56;4;0
20170503001013;02:39:26;02:42:01;3;0
20170503001014;17:37:28;17:40:11;3;0
20170503001015;05:36:46;05:39:29;3;0
20170503001016;15:54:37;15:57:53;3;0
20170503001017;07:37:57;07:41:20;2;0
20170503001018;19:33:03;19:35:54;3;0
20170503001019;13:29:49;13:34:11;2;0
20170503001020;19:32:05;19:34:35;3;0
20170503001021;03:57:12;04:01:13;2;0
20170503001022;23:59:56;00:01:53;2;0
20170503001023;23:21:35;23:25:09;4;0
20170503001024;02:34:10;02:36:51;1;1
20170503001025;20:27:02;20:29:40;3;0
20170503001026;17:08:49;17:12:39;4;0
20170503001027;10:22:49;10:25:57;2;0
20170503001028;06:19:09;06:22:14;2;0
20170503001029;00:45:25;00:49:31;1;0
20170503001030;22:58:58;23:03:17;4;0
20170503001031;21:30:10;21:35:05;3;0
20170503001032;18:30:02;18:34:43;3;1
20170503001033;07:06:49;07:09:56;3;0
20170503001034;05:14:32;05:17:06;4;0
20170503001035;05:35:27;05:39:47;3;0
20170503001036;13:19:14;13:21:56;3;0
20170503001037;20:28:54;20:30:53;2;0
20170503001038;03:11:09;03:14:39;4;0
20170503001039;18:39:38;18:43:02;4;0
20170503001040;17:46:44;17:49:05;5;0
20170503001041;07:04:44;07:08:57;3;0
20170503001042;07:23:28;07:27:10;3;0
20170503001043;12:04:59;12:07:27;3;0
20170503001044;08:40:51;08:43:27;3;0
20170503001045;05:07:12;05:11:55;2;0
20170503001046;16:47:40;16:50:42;2;0
20170503001047;14:49:34;14:51:41;3;0
20170503001048;13:46:47;13:51:31;3;0
20170503001049;11:49:44;11:52:52;3;0
20170503001050;06:58:33;07:00:41;3;0
20170503001051;00:30:40;00:34:15;1;0
20170503001052;20:20:13;20:22:54;3;0
20170503001053;18:25:44;18:30:08;3;0
20170503001054;23:54:02;23:56:00;4;0
20170503001055;09:59:52;10:03:55;2;1
20170503001056;18:49:37;18:52:59;2;0
20170503001057;22:14:08;22:15:53;3;0
20170503001058;15:00:07;15:01:59;2;0
20170503001059;00:18:35;00:22:56;6;0
20170503001060;00:33:28;00:35:43;3;0
20170503001061;02:04:07;02:06:19;3;0
20170503001062;05:55:50;05:58:59;2;0
20170503001063;07:33:52;07:35:19;3;0
20170503001064;11:56:34;11:58:32;2;0
20170503001065;07:04:16;07:06:03;3;0
20170503001066;15:37:07;15:40:59;4;0
20170503001067;14:04:41;14:07:59;2;0
20170503001068;22:24:10;22:28:37;3;0
20170503001069;10:02:55;10:07:20;3;0
20170503001070;21:46:51;21:49:39;1;0
20170503001071;06:49:06;06:53:33;2;0
20170503001072;12:58:58;13:02:15;3;0
20170503001073;04:54:44;04:57:57;4;0
20170503001074;12:58:18;13:01:53;3;0
20170503001075;00:37:25;00:39:22;1;0
20170503001076;05:48:47;05:54:25;2;0
20170503001077;13:11:44;13:14:17;3;0
20170503001078;00:41:28;00:46:38;4;0
20170503001079;19:10:55;19:13:24;4;0
20170503001080;19:41:04;19:43:21;3;1
20170503001081;15:00:46;15:04:28;1;0
20170503001082;21:39:36;21:44:05;6;0
20170503001083;08:36:48;08:40:44;3;0
20170503001084;10:30:53;10:33:56;3;1
20170503001085;13:19:25;13:20:49;2;0
20170503001086;09:54:37;09:59:35;1;0
20170503001087;09:44:02;09:48:17;3;0
20170503001088;12:04:19;12:08:44;2;1
20170503001089;20:04:22;20:06:42;2;1
20170503001090;22:22:54;22:24:51;3;1
20170503001091;02:07:02;02:09:08;2;0
20170503001092;01:41:54;01:43:35;2;0
20170503001093;16:18:21;16:19:43;3;0
20170503001094;17:42:25;17:45:11;3;0
20170503001095;14:18:50;14:21:17;4;0
20170503001096;21:16:44;21:19:37;4;0
20170503001097;23:42:53;23:45:36;2;0
20170503001098;05:12:29;05:15:38;4;0
20170503001099;10:08:04;10:11:17;2;0
20170503001100;01:17:12;01:21:52;4;0
20170503001101;17:35:12;17:39:04;3;0
20170503001102;16:32:32;16:36:22;2;0
20170503001103;09:17:39;09:20:23;3;0
20170503001104;02:19:24;02:23:41;3;0
20170503001105;21:49:01;21:53:55;2;0
20170503001106;11:18:48;11:22:27;3;0
20170503001107;15:22:57;15:27:07;3;0
20170503001108;16:54:59;16:57:08;3;0
20170503001109;11:24:34;11:26:34;2;0
20170503001110;09:23:56;09:28:16;4;1
20170503001111;05:46:35;05:47:57;6;0
20170503001112;20:41:43;20:46:28;0;0
20170503001113;10:15:23;10:17:16;3;0
20170503001114;13:50:49;13:55:28;3;0
20170503001115;15:31:30;15:33:52;4;0
20170503001116;01:24:53;01:26:59;4;0
20170503001117;23:40:31;23:42:24;1;0
20170503001118;20:34:13;20:35:13;4;0
20170503001119;20:55:47;20:57:52;3;0
20170503001120;18:49:21;18:52:25;4;0
20170503001121;20:04:43;20:06:41;3;0
20170503001122;20:29:57;20:32:30;2;0
20170503001123;14:44:54;14:49:03;4;0
20170503001124;12:32:46;12:37:02;4;0
20170503001125;07:06:20;07:10:48;3;0
20170503001126;06:40:23;06:42:23;3;0
20170503001127;11:36:10;11:38:32;3;0
20170503001128;00:52:13;00:55:01;3;0
20170503001129;19:39:15;19:43:27;4;0
20170503001130;06:32:47;06:37:08;2;0
20170503001131;14:41:18;14:44:44;1;0
20170503001132;23:04:31;23:06:50;2;0
20170503001133;06:28:38;06:31:54;3;0
20170503001134;04:01:41;04:05:31;2;0
20170503001135;19:19:16;19:22:11;2;0
20170503001136;03:20:33;03:21:44;3;0
20170503001137;03:00:45;03:04:51;5;0
20170503001138;06:34:52;06:36:30;3;0
20170503001139;11:14:29;11:15:59;4;0
20170503001140;05:30:22;05:33:55;4;0
20170503001141;14:55:26;14:59:01;2;0
20170503001142;23:18:04;23:21:10;4;0
20170503001143;09:56:56;09:59:46;1;0
20170503001144;14:43:33;14:46:46;2;0
20170503001145;21:21:19;21:24:58;4;0
20170503001146;19:34:37;19:38:00;2;0
20170503001147;00:13:45;00:16:09;4;0
20170503001148;21:24:21;21:28:07;2;0
20170503001149;09:19:00;09:23:17;3;0
20170503001150;12:15:43;12:20:38;3;0
20170503001151;11:11:08;11:13:46;3;0
20170503001152;12:00:23;12:04:40;1;0
20170503001153;15:15:25;15:18:54;2;0
20170503001154;13:11:01;13:13:55;4;0
20170503001155;17:48:45;17:54:26;1;0
20170503001156;02:00:56;02:04:33;3;0
20170503001157;17:18:23;17:20:59;1;1
20170503001158;21:59:02;22:04:07;2;0
20170503001159;10:52:03;10:55:28;4;0
20170503001160;16:07:08;16:07:16;3;0
20170503001161;20:52:52;20:55:47;3;0
20170503001162;06:00:17;06:04:29;3;0
20170503001163;20:00:35;20:02:52;2;0
20170503001164;18:55:57;18:57:25;1;0
20170503001165;23:21:44;23:26:07;1;0
20170503001166;22:21:12;22:25:46;1;1
20170503001167;04:32:46;04:35:25;3;0
20170503001168;05:19:22;05:23:29;3;0
20170503001169;23:13:59;23:17:18;2;0
20170503001170;03:36:16;03:40:08;2;0
20170503001171;17:44:49;17:47:48;2;0
20170503001172;15:15:12;15:18:57;0;0
20170503001173;00:54:32;00:56:12;2;0
20170503001174;02:30:44;02:33:19;3;0
20170503001175;09:46:57;09:49:53;4;0
20170503001176;06:45:17;06:48:45;2;0
20170503001177;06:23:11;06:23:25;2;1
20170503001178;08:01:13;08:03:54;2;0
20170503001179;18:48:01;18:51:13;2;1
20170503001180;12:28:41;12:31:23;2;0
20170503001181;07:30:32;07:35:14;2;0
20170503001182;02:39:55;02:42:38;2;0
20170503001183;20:11:36;20:12:19;2;0
